Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: RS1 mean	Nucleus: RS1 sum	Nucleus: RS1 std dev	Nucleus: RS1 max	Nucleus: RS1 min	Nucleus: RS1 range	Nucleus: RS2 mean	Nucleus: RS2 sum	Nucleus: RS2 std dev	Nucleus: RS2 max	Nucleus: RS2 min	Nucleus: RS2 range	Nucleus: RS3 mean	Nucleus: RS3 sum	Nucleus: RS3 std dev	Nucleus: RS3 max	Nucleus: RS3 min	Nucleus: RS3 range	Nucleus: RS4 mean	Nucleus: RS4 sum	Nucleus: RS4 std dev	Nucleus: RS4 max	Nucleus: RS4 min	Nucleus: RS4 range	Nucleus: RS5 mean	Nucleus: RS5 sum	Nucleus: RS5 std dev	Nucleus: RS5 max	Nucleus: RS5 min	Nucleus: RS5 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: RS1 mean	Cell: RS1 std dev	Cell: RS1 max	Cell: RS1 min	Cell: RS2 mean	Cell: RS2 std dev	Cell: RS2 max	Cell: RS2 min	Cell: RS3 mean	Cell: RS3 std dev	Cell: RS3 max	Cell: RS3 min	Cell: RS4 mean	Cell: RS4 std dev	Cell: RS4 max	Cell: RS4 min	Cell: RS5 mean	Cell: RS5 std dev	Cell: RS5 max	Cell: RS5 min	Cytoplasm: RS1 mean	Cytoplasm: RS1 std dev	Cytoplasm: RS1 max	Cytoplasm: RS1 min	Cytoplasm: RS2 mean	Cytoplasm: RS2 std dev	Cytoplasm: RS2 max	Cytoplasm: RS2 min	Cytoplasm: RS3 mean	Cytoplasm: RS3 std dev	Cytoplasm: RS3 max	Cytoplasm: RS3 min	Cytoplasm: RS4 mean	Cytoplasm: RS4 std dev	Cytoplasm: RS4 max	Cytoplasm: RS4 min	Cytoplasm: RS5 mean	Cytoplasm: RS5 std dev	Cytoplasm: RS5 max	Cytoplasm: RS5 min	Nucleus/Cell area ratio	Subcellular: Channel 2: Num spots estimated	Subcellular: Channel 2: Num single spots	Subcellular: Channel 2: Num clusters	Subcellular: Channel 3: Num spots estimated	Subcellular: Channel 3: Num single spots	Subcellular: Channel 3: Num clusters	Subcellular: Channel 4: Num spots estimated	Subcellular: Channel 4: Num single spots	Subcellular: Channel 4: Num clusters	Subcellular: Channel 5: Num spots estimated	Subcellular: Channel 5: Num single spots	Subcellular: Channel 5: Num clusters	Num spots	Subcellular cluster: Channel 5: Area	Subcellular cluster: Channel 5: Mean channel intensity	Subcellular cluster: Channel 3: Area	Subcellular cluster: Channel 3: Mean channel intensity	Subcellular cluster: Channel 2: Area	Subcellular cluster: Channel 2: Mean channel intensity	Subcellular cluster: Channel 4: Area	Subcellular cluster: Channel 4: Mean channel intensity
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	146.89	57.27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.7236	971.7586	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	150.35	59.24	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1.4521	847.9622	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 4 object	Subcellular spot: Channel 4 object	PathCellObject	Geometry	152.31	50.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	0.5888	901.0763
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	65.7	56.62	17.75	15.2156	0.9634	5.4686	4.1158	0.6774	1058.863	77297	425.938	2144	373	1771	47.6712	3480	31.4153	128	4	124	182.3836	13314	52.6199	344	102	242	93.7671	6845	50.59	264	29	235	24.9589	1822	10.6607	58	11	47	145.5	43.9962	0.9446	14.8588	13.2334	0.4306	290.065	333.7187	2144	32	81.2085	34.6246	207	4	122.0171	41.6932	344	31	133.4274	53.464	279	25	26.0137	10.0135	119	6	180.4512	72.3939	555	32	85.9902	32.3649	207	20	113.4102	31.6499	204	31	139.082	51.4722	279	25	26.1641	9.9197	119	6	0.1195	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	44.88	60.29	26.25	21.2563	0.7301	7.7444	4.9941	0.7411	2041.0367	222473	1299.3286	7022	667	6355	63.7706	6951	72.7458	420	0	420	258.9083	28221	140.0074	912	94	818	72.6606	7920	37.1479	239	34	205	27.8624	3037	12.9818	118	9	109	207.75	52.2591	0.9559	17.881	14.5	0.4994	496.0767	782.6454	7022	31	80.8587	41.0949	420	0	151.7557	75.7482	912	34	146.3066	68.2584	421	31	26.8263	14.0983	203	7	264.1198	200.9898	1481	31	83.4242	33.2247	220	17	135.668	41.1707	275	34	157.3636	64.9328	421	31	26.6708	14.2603	203	7	0.1261	0	0	0	1	1	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	45.77	60.78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1.0579	893.566	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	115.52	58.14	15	16.6923	0.6765	6.5337	3.4449	0.8566	2446.5239	154131	2419.5215	9958	595	9363	35.8095	2256	40.8652	202	0	202	267.0952	16827	164.4823	975	100	875	57.6032	3629	23.1325	125	25	100	30.3175	1910	15.0192	78	13	65	115	41.1296	0.8543	15.9534	10.1644	0.771	602.3412	1193.3528	9958	26	62.4039	34.8843	202	0	126.2765	93.2952	975	29	83.2441	49.0801	272	21	26.2203	12.5964	93	5	311.8825	343.0902	2791	26	66.5925	31.9422	173	0	104.0975	47.4361	463	29	87.2825	50.8516	272	21	25.575	12.0666	93	5	0.1291	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	126.04	62.41	20.75	18.001	0.8047	6.8723	4.3311	0.7393	914.0341	80435	339.5498	1818	379	1439	69	6072	40.1113	181	6	175	144.8864	12750	35.2689	292	74	218	70.25	6182	33.7575	188	29	159	28.2614	2487	16.4851	100	7	93	92.75	37.2527	0.8399	13.3448	9.1875	0.7542	375.7234	352.933	1818	60	70.8404	33.6241	233	4	112.2633	37.9405	292	40	96.9335	53.5844	306	20	26.1968	13.2757	102	7	211.2396	108.6461	600	60	71.4028	31.4351	233	4	102.2951	32.8292	233	40	105.0868	55.8678	306	20	25.566	12.0912	102	8	0.2225	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	177.24	64.96	54	27.2233	0.9156	9.4499	7.7337	0.527	1968.8018	437074	1633.6273	9929	441	9488	38.8559	8626	43.6624	236	0	236	289.9414	64367	132.2133	838	89	749	66.3513	14730	34.9283	194	18	176	91.6351	20343	94.8598	506	17	489	235.75	55.7173	0.9543	18.4234	16.6798	0.3772	637.2305	1090.6306	9929	27	73.6526	43.3291	236	0	154.6768	104.7004	838	27	112.1968	69.7633	310	17	46.8863	54.5803	506	5	231.1745	186.7804	1726	27	84.2637	37.2651	218	9	113.4286	41.2909	249	27	126.1772	71.7266	310	17	33.2404	18.8504	160	5	0.2299	0	0	0	2	2	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	177.91	63.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.6088	859.6885	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	179.6	66.69	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.7236	907.5793	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	98.87	63.12	20.75	18.5437	0.7583	6.8962	4.5655	0.8204	1397.686	120201	865.7007	5018	561	4457	84.4186	7260	86.2525	382	0	382	178.3023	15334	56.9576	311	90	221	76.0581	6541	65.0523	547	30	517	38.0349	3271	17.7243	83	13	70	154.25	45.8019	0.924	16.3325	11.7477	0.6577	391.5258	530.0182	5018	39	83.379	46.2487	382	0	119.5452	48.6015	632	34	114.9758	62.5841	547	24	41.2532	88.6322	1268	5	229.485	130.6833	866	39	83.2116	36.0202	238	22	110.0824	39.738	632	34	121.2434	59.9177	300	24	41.7715	95.2426	1268	5	0.1325	0	0	0	0	0	0	0	0	0	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 5 object	Subcellular spot: Channel 5 object	PathCellObject	Geometry	94.97	68.71	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1.2076	991.0124	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	210.01	66.32	59	28.795	0.8942	10.5155	7.7304	0.5863	932.917	224833	699.8928	4753	222	4531	43.61	10510	40.7074	184	0	184	169.6058	40875	65.5778	463	65	398	61.5726	14839	43.054	202	14	188	45.3195	10922	42.2298	400	8	392	246.75	58.4216	0.9085	19.9026	17.5	0.349	382.4492	471.82	4753	48	79.9637	37.5179	199	0	140.6365	46.0582	463	49	137.2759	64.4902	358	14	62.5609	249.1281	4491	7	206.0359	95.4294	746	48	91.6144	27.7437	199	19	131.3524	32.7443	258	49	161.5372	49.7268	358	31	68.0864	285.1068	4491	7	0.2386	0	0	0	0	0	0	0	0	0	1	1	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 5 object	Subcellular spot: Channel 5 object	PathCellObject	Geometry	209.87	72.96	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	2.1757	2271.3762	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	136.58	63.94	25.25	24.633	0.5229	8.0804	5.7533	0.791	288.2427	29689	62.8887	479	135	344	128.4369	13229	35.9121	271	67	204	142.3495	14662	26.9763	211	72	139	196.3689	20226	41.2118	280	93	187	37.2233	3834	11.04	85	17	68	122	42.7747	0.8379	14.5099	11.9512	0.4048	201.1466	87.2934	479	40	95.5906	39.3336	271	25	115.5662	33.941	211	40	146.8147	55.6362	280	24	31.2994	13.4579	139	7	178.0258	77.7879	434	40	86.8711	35.4347	217	25	108.4562	32.0185	209	40	133.6598	51.4249	270	24	29.7268	13.6153	139	7	0.2039	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	6.283	67.25	40	24.6285	0.8287	8.9364	6.1939	0.6812	1112.0061	182369	763.2184	4483	192	4291	41.2927	6772	32.9806	164	0	164	247.9268	40660	99.1515	586	81	505	79.3598	13015	68.2427	359	14	345	27.0915	4443	14.9177	99	7	92	190.5	51.9386	0.8874	18.6813	13.6436	0.5766	386.9659	528.285	4483	21	64.6776	36.1953	188	0	152.8493	78.3478	586	29	125.2582	76.8235	416	14	23.7261	13.1533	161	5	188.4574	114.9297	711	21	71.0801	34.3784	188	14	126.818	44.5448	281	29	137.8247	74.2636	416	22	22.8047	12.4837	161	5	0.2082	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	114.79	66.34	17.75	21.5968	0.4782	7.3906	4.1083	0.8727	1503.0834	108222	1233.092	6986	436	6550	48.3056	3478	34.5537	149	0	149	218.3194	15719	102.9806	610	86	524	83.0694	5981	37.6572	174	25	149	28.7222	2068	11.8455	90	12	78	86	37.3188	0.776	13.6054	8.5105	0.8146	517.5	774.8458	6986	28	64.7717	42.0658	202	0	126.1734	76.0604	610	28	93.2399	62.201	303	16	25.7428	14.5303	112	4	258.5146	199.4446	1217	28	69.0985	42.8416	202	8	101.9599	41.534	240	28	95.9124	66.9783	303	16	24.9599	15.0786	112	4	0.1981	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	65.67	69.17	9.75	15.6967	0.4973	6.7449	2.4308	0.9465	307.7907	13235	53.1949	409	212	197	142.0698	6109	30.5633	200	91	109	130.4651	5610	23.9815	195	94	101	184.4884	7933	40.3599	277	113	164	36.1628	1555	12.2337	80	15	65	100	39.0247	0.8251	13.4946	9.7215	0.6535	204.1667	85.8263	464	36	94.1045	37.109	222	25	109.2637	32.1165	219	35	134.2338	54.0738	278	26	27.1169	10.8098	99	7	191.7549	80.4655	464	36	88.3593	33.518	222	25	106.7242	32.0536	219	35	128.2145	52.3871	278	26	26.0334	10.1155	99	7	0.0973	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	75.94	69.06	35	23.3495	0.8067	7.6477	6.1275	0.6424	2386.2788	350783	1732.8101	9332	731	8601	50.0816	7362	54.1342	267	0	267	288.136	42356	157.7995	1044	85	959	74.7483	10988	51.5323	281	25	256	53.8844	7921	31.9598	188	17	171	155	46.5492	0.8989	15.7153	13.81	0.5544	923.6602	1246.0439	9332	57	70.8148	47.0133	267	0	165.9871	112.7077	1044	35	91.3623	53.9261	281	21	34.3027	21.2389	188	7	470.0633	487.1451	4677	57	77.2447	42.6331	249	0	128.1055	53.757	449	35	96.5148	53.663	274	21	28.23	10.9488	72	7	0.2316	0	0	0	1	1	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	72.9	70.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	1.6966	874.7206	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	156.34	68.75	33.25	31.1048	0.4319	9.2797	6.2683	0.7766	3642.8059	488136	2067.5427	10757	984	9773	36.8731	4941	54.5059	371	0	371	491.0746	65804	222.4496	1115	178	937	80.2537	10754	29.5624	178	28	150	108.7239	14569	100.4348	907	28	879	159.75	47.8296	0.8775	16.5254	13.4186	0.6382	1122.469	1663.5459	10757	44	88.8944	111.98	1409	0	297.9519	425.9862	5529	40	100.2655	56.0475	335	8	230.4255	812.3812	8830	6	460.2628	517.0269	2928	44	102.5627	119.0159	1409	0	247.2098	451.562	5529	40	105.5235	60.0569	335	8	262.4019	908.926	8830	6	0.2042	1	1	0	15.2865	1	2	0	0	0	10.4092	0	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 2 object	Subcellular spot: Channel 2 object	PathCellObject	Geometry	159.79	67.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	1.8114	987.5565	NaN	NaN
Slide7 Naive3.czi	Subcellular spot: Channel 3 object	Subcellular spot: Channel 3 object	PathCellObject	Geometry	155.24	73.11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	0.514	802.699	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular cluster: Channel 3 object	Subcellular cluster: Channel 3 object	PathCellObject	Geometry	160.18	68.08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.1408	NaN	NaN	7.1408	1676.4437	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular cluster: Channel 3 object	Subcellular cluster: Channel 3 object	PathCellObject	Geometry	152.94	71.83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.1457	NaN	NaN	7.1457	980.9881	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	Subcellular cluster: Channel 5 object	Subcellular cluster: Channel 5 object	PathCellObject	Geometry	160.35	68.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.4092	10.4092	2538.1184	NaN	NaN	NaN	NaN	NaN	NaN
Slide7 Naive3.czi	PathCellObject		PathAnnotationObject	Polygon	20.91	72.85	47.25	25.452	0.9166	8.814	6.6812	0.5951	1483.0778	286234	644.7854	4989	570	4419	64.3679	12423	43.9382	234	0	234	201.5803	38905	54.4949	375	94	281	69.6373	13440	40.9615	216	14	202	23.3109	4499	7.778	45	6	39	227.25	54.8326	0.9498	18.6515	16	0.5156	498.7541	600.0742	4989	49	84.7618	37.7717	234	0	148.4072	49.9013	375	48	141.0714	67.837	335	14	24.5939	9.8709	119	5	234.1657	121.5661	1011	49	90.2437	33.937	221	25	134.1142	37.4107	293	48	160.273	60.4028	335	25	24.9387	10.3392	119	5	0.2052	0	0	0	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
